policy,candidatesupport,taxesfortreatment,emotionscale,sw,sb,ns,uw,ub,pooledwhite,pooledblack,pooledsymp,pooledunsymp,treat,RR,whiteid,racialstereotype,conservative,moderate,liberal,republican,independent,democrat,age,region,hsgrad,somecollege,collegegrad,postgrad,female,d25kto34k,d35kto49k,d50kto74k,d75kto99k,d100kto149k,d150kormore,pid7,ideo,perwhiteaddicts,perblackaddicts,overrepwhiteaddicts,overrepblackaddicts,sympathymike,opioidnews,state
1,0.75,0.2,0.825,0,0,0,0,1,0,1,0,1,Unsympathetic Black,0.125,0,-0.333333333,0,1,0,0,1,0,21,Midwest,0,1,0,0,1,0,1,0,0,0,0,0.5,4,0.3,0.5,0,1,0.75,Not too closely,MI
1,1,0.4,0.975,1,0,0,0,0,1,0,1,0,Sympathetic White,0.875,0,0,0,0,1,1,0,0,45,Midwest,0,0,1,0,0,0,0,0,0,0,0,1,3,0.34,0.33,0,1,1,Fairly closely,IN
1,0.5,0,0.625,0,0,0,1,0,1,0,0,1,Unsympathetic White,1,0.25,0.333333333,1,0,0,0,1,0,27,South,0,0,0,1,1,0,0,0,0,1,0,0.5,5,0.84,0.1,1,0,1,Not closely at all,MD
0,0,0,0.125,0,0,0,0,1,0,1,0,1,Unsympathetic Black,1,0,0,0,0,1,1,0,0,63,Northeast,0,1,0,0,0,0,0,1,0,0,0,1,3,0.64,0.12,1,1,0,Not too closely,CT
1,0.75,0.4,0.675,0,0,0,1,0,1,0,0,1,Unsympathetic White,0.5,0,0,NA,NA,NA,0,1,0,68,West,0,1,0,0,1,0,0,0,1,0,0,0.5,NA,0.6,0.2,0,1,0.75,Not too closely,WA
0,0.5,0.4,0.35,0,0,1,0,0,0,0,0,0,No Story,0.75,0.75,0,1,0,0,1,0,0,69,South,0,0,1,0,1,0,0,1,0,0,0,1,6,0.3,0.5,0,1,NA,Not too closely,VA
1,0.75,0.6,0.65,1,0,0,0,0,1,0,1,0,Sympathetic White,0,0,0,0,1,0,0,0,1,61,South,0,1,0,0,1,1,0,0,0,0,0,0.333333333,4,0.85,0.1,1,0,0.75,Fairly closely,NC
1,0.5,0.2,0.7,0,1,0,0,0,0,1,1,0,Sympathetic Black,0.25,1,0,0,0,1,0,0,1,77,Midwest,0,0,1,0,0,1,0,0,0,0,0,0,2,0.45,0.3,0,1,0.5,Not too closely,OH
0,0.75,0.4,0.65,1,0,0,0,0,1,0,1,0,Sympathetic White,0.875,0,0,1,0,0,1,0,0,55,Midwest,1,0,0,0,1,0,1,0,0,0,0,0.833333333,6,0.45,0.35,0,1,0.5,Fairly closely,MO
1,0.5,0.8,0.25,0,0,1,0,0,0,0,0,0,No Story,0.875,0.75,0,NA,NA,NA,0,1,0,44,Midwest,0,1,0,0,1,0,1,0,0,0,0,0.5,NA,0.25,0.25,0,1,NA,Not too closely,IL
1,0.75,0.2,0.575,1,0,0,0,0,1,0,1,0,Sympathetic White,0.5,0.25,0,0,0,1,0,0,1,35,Midwest,0,0,1,0,1,0,0,0,1,0,0,0.166666667,3,0.6,0.2,0,1,0.5,Not too closely,WI
1,1,0.6,0.925,0,1,0,0,0,0,1,1,0,Sympathetic Black,0,0,0,0,0,1,0,0,1,62,South,0,0,0,1,0,0,0,1,0,0,0,0,1,0.55,0.26,0,1,1,Fairly closely,KY
1,0.75,0.2,0.775,0,0,1,0,0,0,0,0,0,No Story,0.75,0.5,-0.166666667,0,0,1,1,0,0,52,West,0,1,0,0,0,0,0,0,0,0,0,0.666666667,3,0.3,0.4,0,1,NA,Fairly closely,ID
1,0.75,0.2,0.675,0,1,0,0,0,0,1,1,0,Sympathetic Black,0,0.75,0,0,1,0,0,0,1,50,Northeast,0,0,1,0,0,0,0,0,1,0,0,0.333333333,4,0.15,0.6,0,1,0.75,Not too closely,MA
1,0.75,0.2,0.525,0,0,0,0,1,0,1,0,1,Unsympathetic Black,0.375,0.5,0,0,1,0,0,0,1,27,Northeast,0,0,1,0,1,0,0,0,1,0,0,0.333333333,4,0.4,0.4,0,1,0.5,Not too closely,NY
1,1,0.6,0.825,0,0,1,0,0,0,0,0,0,No Story,0,0,0,0,0,1,0,0,1,33,Northeast,0,0,1,0,0,0,0,0,0,0,0,0,3,0.3,0.4,0,1,NA,Not too closely,CT
1,1,0.8,0.85,0,0,0,0,1,0,1,0,1,Unsympathetic Black,0.125,0.5,0,0,0,1,0,0,1,56,Midwest,0,1,0,0,1,0,0,0,0,0,0,0,1,0.6,0.3,0,1,0.5,Very closely,WI
1,0.75,0.6,0.7,0,0,0,1,0,1,0,0,1,Unsympathetic White,0.25,0,0,0,0,1,0,0,1,54,Midwest,0,1,0,0,0,0,0,0,0,1,0,0.166666667,2,0.7,0.2,1,1,0.5,Not too closely,NE
1,0.75,0.6,0.525,0,1,0,0,0,0,1,1,0,Sympathetic Black,0.5,0,0.166666667,0,0,1,0,0,1,42,West,0,0,0,1,0,0,0,0,0,0,1,0.333333333,3,0.55,0.2,0,1,0.75,Not too closely,OR
1,0.75,0.4,0.725,0,0,0,0,1,0,1,0,1,Unsympathetic Black,0,0.25,0,0,0,1,0,0,1,69,West,0,0,1,0,1,0,0,0,1,0,0,0,2,0.5,0.2,0,1,0.5,Fairly closely,CA
1,0.75,0.4,0.35,1,0,0,0,0,1,0,1,0,Sympathetic White,1,0.5,-0.166666667,1,0,0,1,0,0,37,Midwest,0,1,0,0,1,1,0,0,0,0,0,1,6,0.4,0.3,0,1,0.25,Not closely at all,MO
1,0.75,0.2,0.65,0,1,0,0,0,0,1,1,0,Sympathetic Black,0.375,0.5,0,0,1,0,0,1,0,77,South,0,0,0,0,1,0,0,0,1,0,0,0.5,4,0.25,0.5,0,1,1,Fairly closely,SC
0,0.5,0.2,0.65,0,0,0,1,0,1,0,0,1,Unsympathetic White,1,NA,0,NA,NA,NA,NA,NA,NA,37,South,0,0,1,0,1,0,0,0,0,0,0,NA,NA,0.34,0.33,0,1,0,Not too closely,TX
0,0.5,0,0.5,0,1,0,0,0,0,1,1,0,Sympathetic Black,0.625,0.75,0,NA,NA,NA,NA,NA,NA,47,Midwest,0,0,1,0,1,0,1,0,0,0,0,NA,NA,0.47,0.36,0,1,0.5,Fairly closely,MO
0,0.25,0,0.225,0,0,0,1,0,1,0,0,1,Unsympathetic White,0.875,0.5,0.333333333,1,0,0,1,0,0,73,Midwest,0,1,0,0,1,0,0,1,0,0,0,1,6,0.13,0.75,0,1,0,Not too closely,WI
1,0.75,0.6,0.8,0,0,0,1,0,1,0,0,1,Unsympathetic White,0,0,0,0,0,1,0,0,1,66,South,0,0,1,0,0,0,0,1,0,0,0,0.166666667,2,0.4,0.3,0,1,0.5,Very closely,NC
1,0.75,0.4,0.9,0,0,0,1,0,1,0,0,1,Unsympathetic White,0.75,0.25,0,0,0,1,1,0,0,57,South,0,0,0,1,0,0,0,0,0,0,1,0.666666667,2,0.7,0.15,1,1,0.75,Not too closely,VA
1,1,0.2,0.75,0,0,1,0,0,0,0,0,0,No Story,0,0.5,-0.5,0,0,1,0,0,1,27,South,0,0,1,0,1,0,0,0,0,1,0,0,2,0.75,0.2,1,1,NA,Not too closely,VA
0,0.25,0,0.525,0,0,0,1,0,1,0,0,1,Unsympathetic White,1,0.75,0,1,0,0,1,0,0,33,South,0,0,0,1,0,0,1,0,0,0,0,1,6,0.6,0.2,0,1,0.5,Not closely at all,VA
1,0.5,0.6,0.875,0,0,1,0,0,0,0,0,0,No Story,0.75,0.75,0,1,0,0,1,0,0,62,West,1,0,0,0,0,0,0,1,0,0,0,0.833333333,6,0.7,0.1,1,0,NA,Fairly closely,ID
1,0.5,0,0.25,0,0,0,0,1,0,1,0,1,Unsympathetic Black,0.875,0,0,0,1,0,1,0,0,62,South,0,1,0,0,1,0,0,0,1,0,0,0.666666667,4,0.35,0.4,0,1,0,Not too closely,WV
0,0,0,0.75,0,0,0,1,0,1,0,0,1,Unsympathetic White,1,0,0,1,0,0,1,0,0,62,South,0,1,0,0,0,1,0,0,0,0,0,1,6,0.4,0.4,0,1,0,Not too closely,MS
0,0.25,0,0.175,0,0,1,0,0,0,0,0,0,No Story,0.875,0,0.333333333,0,0,1,1,0,0,61,Midwest,0,1,0,0,0,0,0,1,0,0,0,0.833333333,3,0.5,0.3,0,1,NA,Not closely at all,OH
0,0.5,0,0.5,0,0,1,0,0,0,0,0,0,No Story,0.625,0,0,0,1,0,1,0,0,76,Midwest,0,0,1,0,0,0,0,0,0,0,0,0.666666667,4,0.4,0.45,0,1,NA,Fairly closely,MI
1,0,0,0.675,1,0,0,0,0,1,0,1,0,Sympathetic White,1,0,1,1,0,0,0,0,1,58,South,0,0,1,0,0,0,0,0,0,0,1,0.333333333,5,0.5,0.3,0,1,0,Not closely at all,GA
0,0.5,0.8,0.375,0,1,0,0,0,0,1,1,0,Sympathetic Black,0.875,1,0.5,1,0,0,1,0,0,67,West,0,1,0,0,0,0,0,0,0,1,0,0.833333333,6,0.2,0.6,0,1,0.5,Not closely at all,MT
1,0.75,0.2,0.55,1,0,0,0,0,1,0,1,0,Sympathetic White,0.375,0.75,-0.166666667,1,0,0,1,0,0,56,South,0,1,0,0,0,0,0,1,0,0,0,0.833333333,6,0.45,0.25,0,1,0.5,Fairly closely,OK
1,0.75,0.2,0.75,0,0,0,1,0,1,0,0,1,Unsympathetic White,0.5,0,0,NA,NA,NA,0,1,0,46,Midwest,0,1,0,0,0,0,0,0,0,0,0,0.5,NA,0.25,0.5,0,1,1,Not closely at all,IL
0,0.75,1,0.5,0,0,0,1,0,1,0,0,1,Unsympathetic White,0.5,0.25,0.833333333,0,0,1,1,0,0,34,West,0,1,0,0,1,1,0,0,0,0,0,1,3,0.2,0.5,0,1,0.5,Not too closely,NV
1,1,0.2,0.65,0,0,1,0,0,0,0,0,0,No Story,0.25,0.5,0,0,0,1,0,0,1,76,West,0,0,1,0,0,0,1,0,0,0,0,0,2,0.6,0.1,0,0,NA,Fairly closely,WA
1,1,1,0.75,0,0,1,0,0,0,0,0,0,No Story,0.125,0.75,-0.166666667,0,0,1,0,0,1,26,Midwest,0,1,0,0,1,0,0,0,0,0,0,0,1,0.7,0.2,1,1,NA,Not too closely,MO
1,1,0.6,0.75,1,0,0,0,0,1,0,1,0,Sympathetic White,0,0.25,-0.166666667,0,0,1,0,0,1,34,Midwest,0,0,0,1,1,1,0,0,0,0,0,0.333333333,1,0.8,0.1,1,0,0.5,Not too closely,MO
1,0.75,0.8,0.7,0,0,0,0,1,0,1,0,1,Unsympathetic Black,0.375,0.25,0,NA,NA,NA,NA,NA,NA,56,Midwest,0,0,1,0,0,0,0,0,1,0,0,NA,NA,0.7,0.15,1,1,0.75,Fairly closely,IL
0,0.25,0,0.825,0,0,1,0,0,0,0,0,0,No Story,0.5,0.25,0,NA,NA,NA,NA,NA,NA,39,South,0,0,0,0,0,0,0,1,0,0,0,NA,NA,0.3,0.3,0,1,NA,Not closely at all,OK
0,0.5,0.2,0.575,0,0,0,0,1,0,1,0,1,Unsympathetic Black,0.125,0.5,0,0,0,1,0,0,1,64,Midwest,0,0,1,0,1,0,0,0,0,0,1,0.333333333,2,0.64,0.12,1,1,0.5,Not too closely,SD
1,1,0.2,0.75,0,0,1,0,0,0,0,0,0,No Story,1,0,0,0,1,0,0,0,1,51,Midwest,0,1,0,0,1,0,0,0,1,0,0,0.166666667,4,0.3,0.25,0,1,NA,Not closely at all,MI
0,0.5,0.4,0.625,0,0,1,0,0,0,0,0,0,No Story,0.875,0.5,0.333333333,0,0,1,0,0,1,70,Midwest,0,1,0,0,0,0,0,0,1,0,0,0.166666667,2,0.4,0.3,0,1,NA,Not closely at all,MN
1,0.75,0.2,0.575,0,1,0,0,0,0,1,1,0,Sympathetic Black,0,0.25,0,0,0,1,0,0,1,35,South,0,0,0,1,1,0,0,0,0,0,0,0,1,0.5,0.5,0,1,0.25,Fairly closely,TN
1,0.5,0.2,0.5,1,0,0,0,0,1,0,1,0,Sympathetic White,1,0,0,NA,NA,NA,0,1,0,31,Midwest,0,0,0,0,1,0,0,0,0,0,0,0.5,NA,0.55,0.35,0,1,0.5,Not closely at all,ND
1,0.5,0.2,0.85,1,0,0,0,0,1,0,1,0,Sympathetic White,1,0.25,0,1,0,0,1,0,0,68,South,0,0,1,0,1,0,0,0,1,0,0,1,6,0.5,0.25,0,1,0.5,Not too closely,OK
1,1,0.6,0.225,1,0,0,0,0,1,0,1,0,Sympathetic White,0.125,0.25,-0.5,NA,NA,NA,1,0,0,58,Midwest,0,0,0,0,1,1,0,0,0,0,0,0.666666667,NA,0.6,0.3,0,1,1,Very closely,MI
0,0.5,0.2,0.825,0,0,0,1,0,1,0,0,1,Unsympathetic White,0,0.75,0.166666667,0,0,1,0,0,1,41,Midwest,0,0,1,0,1,0,0,1,0,0,0,0.166666667,3,0.8,0.1,1,0,0.5,Fairly closely,MN
1,1,0.6,0.65,1,0,0,0,0,1,0,1,0,Sympathetic White,0,0.5,0,0,0,1,0,0,1,69,Northeast,0,0,0,1,1,0,0,0,0,0,0,0,1,0.6,0.3,0,1,1,Fairly closely,NY
0,0.25,0.4,0.5,0,1,0,0,0,0,1,1,0,Sympathetic Black,0.25,0.5,0,0,0,1,0,0,1,38,West,0,0,1,0,1,0,0,0,0,0,1,0.166666667,3,0.35,0.5,0,1,0.5,Fairly closely,CA
1,1,0.4,0.6,1,0,0,0,0,1,0,1,0,Sympathetic White,0.125,0,-0.333333333,0,0,1,0,0,1,22,West,0,1,0,0,1,0,0,0,0,1,0,0,1,0.55,0.1,0,0,0.5,Not too closely,CA
0,0.5,0,0.425,0,0,0,1,0,1,0,0,1,Unsympathetic White,1,0.75,0.833333333,NA,NA,NA,1,0,0,33,South,1,0,0,0,1,1,0,0,0,0,0,1,NA,0.33,0.33,0,1,0.5,Not too closely,MD
1,0.5,0.4,0.45,0,0,1,0,0,0,0,0,0,No Story,0.25,0,0,0,1,0,1,0,0,37,Midwest,0,1,0,0,0,0,0,0,1,0,0,0.833333333,4,0.8,0.1,1,0,NA,Not too closely,IL
1,1,0.2,0.925,0,1,0,0,0,0,1,1,0,Sympathetic Black,0,0,-0.166666667,1,0,0,1,0,0,31,Northeast,0,1,0,0,1,0,0,0,0,0,1,0.833333333,5,0.7,0.2,1,1,0.75,Not too closely,ME
1,1,1,0.4,0,0,0,0,1,0,1,0,1,Unsympathetic Black,0,0,0,0,0,1,0,0,1,60,West,0,0,1,0,1,0,0,1,0,0,0,0,1,0.35,0.35,0,1,0.75,Fairly closely,CA
0,0.5,0.4,0.725,1,0,0,0,0,1,0,1,0,Sympathetic White,0.625,0,0.333333333,0,1,0,1,0,0,69,West,0,1,0,0,1,0,0,0,0,0,1,0.666666667,4,0.25,0.65,0,1,0.5,Fairly closely,NV
1,0.75,0.2,NA,0,1,0,0,0,0,1,1,0,Sympathetic Black,0.125,1,0,0,0,1,0,0,1,32,Midwest,0,0,1,0,0,1,0,0,0,0,0,0.333333333,2,0.34,0.33,0,1,0.75,Not too closely,MN
1,0.75,1,0.55,1,0,0,0,0,1,0,1,0,Sympathetic White,0.125,0.25,0,0,0,1,NA,NA,NA,52,Midwest,0,0,1,0,1,0,0,0,0,0,1,NA,2,0.9,0.06,1,0,0.5,Fairly closely,MI
1,1,0.4,0.7,0,0,0,0,1,0,1,0,1,Unsympathetic Black,0,0,0,0,0,1,0,0,1,34,Northeast,0,0,0,1,0,0,0,0,0,0,1,0,2,0.5,0.2,0,1,0.75,Not too closely,NY
1,0.5,0.6,0.6,0,1,0,0,0,0,1,1,0,Sympathetic Black,0.875,1,0,NA,NA,NA,NA,NA,NA,19,Northeast,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0.4,0.4,0,1,0.5,Not closely at all,ME
1,0.75,0.4,0.825,0,0,0,0,1,0,1,0,1,Unsympathetic Black,1,1,0,1,0,0,1,0,0,45,South,0,1,0,0,0,0,0,1,0,0,0,1,7,0.4,0.25,0,1,0.25,Not closely at all,OK
0,0.25,0,0.425,0,0,0,0,1,0,1,0,1,Unsympathetic Black,1,0.5,-0.166666667,1,0,0,1,0,0,64,South,1,0,0,0,1,0,0,1,0,0,0,1,7,0.35,0.5,0,1,0.5,Not closely at all,NC
1,0.75,0.2,0.25,0,0,0,0,1,0,1,0,1,Unsympathetic Black,0.625,0.5,0,0,0,1,1,0,0,56,South,1,0,0,0,1,0,0,1,0,0,0,0.666666667,3,0.65,0.34,1,1,0,Not too closely,FL
1,0.5,0,0.375,1,0,0,0,0,1,0,1,0,Sympathetic White,0.75,0,0,NA,NA,NA,0,1,0,35,Midwest,0,0,1,0,1,0,1,0,0,0,0,0.5,NA,0.45,0.3,0,1,0.75,Not closely at all,KS
1,1,0.4,0.95,0,0,0,0,1,0,1,0,1,Unsympathetic Black,0.25,0,0,0,0,1,0,0,1,52,Midwest,0,1,0,0,0,0,0,1,0,0,0,0,1,0.66,0.33,1,1,0.75,Not too closely,KS
0,0.5,0.2,0.875,1,0,0,0,0,1,0,1,0,Sympathetic White,0.5,0.5,0,1,0,0,1,0,0,65,Northeast,0,1,0,0,0,1,0,0,0,0,0,0.666666667,5,NA,NA,NA,NA,0.75,Fairly closely,VT
1,0.5,0,0.925,0,0,1,0,0,0,0,0,0,No Story,0.625,0.75,0,NA,NA,NA,0,1,0,64,Midwest,1,0,0,0,1,0,0,0,0,1,0,0.5,NA,0.3,0.4,0,1,NA,Not too closely,MN
1,0.75,0.2,0.65,1,0,0,0,0,1,0,1,0,Sympathetic White,0.625,0,0,1,0,0,0,0,1,33,Midwest,0,0,1,0,0,0,0,1,0,0,0,0,6,0.4,0.35,0,1,0.75,Not too closely,WI
0,0.5,0,0.25,0,0,0,0,1,0,1,0,1,Unsympathetic Black,0.5,0.5,0,NA,NA,NA,NA,NA,NA,19,Midwest,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0.5,0.5,0,1,0.25,Not too closely,OH
1,0.75,0.2,0.725,1,0,0,0,0,1,0,1,0,Sympathetic White,0,0.25,0.333333333,0,0,1,0,0,1,22,South,0,1,0,0,1,0,0,0,0,0,0,0.166666667,3,0.45,0.45,0,1,0.75,Fairly closely,VA
1,0.75,0.4,0.5,0,0,0,1,0,1,0,0,1,Unsympathetic White,0.625,0.5,0.333333333,0,1,0,1,0,0,68,South,0,0,0,0,0,0,0,0,1,0,0,1,4,0.45,0.4,0,1,0.5,Not too closely,MD
0,0.5,0.4,0.625,1,0,0,0,0,1,0,1,0,Sympathetic White,0,0,0,0,1,0,0,0,1,76,West,1,0,0,0,0,0,1,0,0,0,0,0.166666667,4,0.75,0.1,1,0,0.5,Not too closely,CO
0,0.5,0,0.575,0,1,0,0,0,0,1,1,0,Sympathetic Black,1,0,0,1,0,0,1,0,0,39,West,0,1,0,0,1,1,0,0,0,0,0,0.833333333,6,0.35,0.45,0,1,0.25,Not too closely,OR
1,1,0.6,0.675,0,0,0,1,0,1,0,0,1,Unsympathetic White,0,0,-0.166666667,NA,NA,NA,NA,NA,NA,23,South,0,1,0,0,0,0,0,0,0,0,1,NA,NA,0.7,0.2,1,1,1,Not too closely,GA
1,1,0.4,0.775,0,1,0,0,0,0,1,1,0,Sympathetic Black,0.375,0.5,0,0,1,0,0,0,1,62,Northeast,0,0,1,0,1,0,1,0,0,0,0,0.166666667,4,0.25,0.5,0,1,0.5,Fairly closely,NY
1,1,0.2,0.725,0,0,0,0,1,0,1,0,1,Unsympathetic Black,0,0,0,0,1,0,0,0,1,62,West,0,0,1,0,1,1,0,0,0,0,0,0.166666667,4,0.5,0.35,0,1,0.5,Not too closely,WA
1,0.75,1,0.8,1,0,0,0,0,1,0,1,0,Sympathetic White,0.5,0.25,0,0,1,0,0,0,1,71,South,0,1,0,0,1,0,0,0,0,0,0,0.166666667,4,0.75,0.15,1,1,1,Not too closely,NC
0,0.5,1,0.325,0,0,0,1,0,1,0,0,1,Unsympathetic White,0.375,1,0.333333333,0,0,1,0,0,1,89,Northeast,0,0,0,0,0,0,0,0,0,0,1,0.333333333,2,0.4,0.5,0,1,0.25,Fairly closely,NY
1,0.5,0.2,0.4,1,0,0,0,0,1,0,1,0,Sympathetic White,0.625,0,0,1,0,0,1,0,0,46,Midwest,0,0,1,0,1,0,0,0,1,0,0,1,6,0.5,0.25,0,1,0.5,Not closely at all,MI
1,1,0.4,0.725,0,1,0,0,0,0,1,1,0,Sympathetic Black,0.25,0.5,0,0,0,1,0,0,1,49,West,0,0,0,1,1,0,0,0,0,1,0,0,2,0.35,0.45,0,1,0.75,Not too closely,CA
1,1,1,0.75,0,0,0,1,0,1,0,0,1,Unsympathetic White,1,0.75,0.333333333,1,0,0,1,0,0,72,South,0,1,0,0,0,0,0,0,0,1,0,0.833333333,5,0.35,0.4,0,1,1,Not too closely,FL
1,1,0.6,1,0,1,0,0,0,0,1,1,0,Sympathetic Black,0.375,0.25,0.666666667,0,0,1,0,0,1,40,West,0,1,0,0,0,1,0,0,0,0,0,0.333333333,2,0.6,0.15,0,1,0.5,Very closely,AZ
1,0,0.2,0.75,1,0,0,0,0,1,0,1,0,Sympathetic White,0.75,0,0.166666667,1,0,0,1,0,0,31,West,1,0,0,0,0,1,0,0,0,0,0,0.833333333,6,0.75,0.1,1,0,0,Not closely at all,WA
0,0,0,0.4,0,0,0,1,0,1,0,0,1,Unsympathetic White,0.25,0.25,0,0,0,1,0,0,1,69,Northeast,0,0,1,0,1,0,0,0,0,1,0,0,2,0.4,0.3,0,1,0.25,Not too closely,CT
1,0.75,0.2,0.65,0,0,0,0,1,0,1,0,1,Unsympathetic Black,0.5,0.25,0,1,0,0,0,1,0,62,West,0,1,0,0,1,0,0,0,1,0,0,0.5,5,0.65,0.25,1,1,0.75,Fairly closely,AZ
1,0.75,0.4,0.65,0,0,1,0,0,0,0,0,0,No Story,1,0.25,0,0,1,0,1,0,0,65,South,0,0,0,0,1,0,0,0,0,0,0,0.833333333,4,0.25,0.45,0,1,NA,Not closely at all,TX
1,0.5,0.2,0.875,0,1,0,0,0,0,1,1,0,Sympathetic Black,0.625,0,0,0,1,0,0,0,1,55,Midwest,0,1,0,0,1,0,0,0,0,0,0,0.166666667,4,0.6,0.4,0,1,0.5,Not too closely,OH
0,0.5,0,0.625,0,0,0,1,0,1,0,0,1,Unsympathetic White,0.875,0.25,0,1,0,0,1,0,0,61,South,1,0,0,0,1,0,0,0,1,0,0,0.666666667,6,0.5,0.25,0,1,0.25,Not too closely,FL
0,0,0,0.75,0,0,1,0,0,0,0,0,0,No Story,0.5,0.5,0,0,0,1,0,1,0,23,Midwest,1,0,0,0,0,0,0,0,0,0,0,0.5,3,0.4,0.4,0,1,NA,Not too closely,OH
1,0.5,0.6,0.3,0,1,0,0,0,0,1,1,0,Sympathetic Black,0.75,0.25,0,1,0,0,1,0,0,70,South,0,0,0,1,1,0,0,0,0,1,0,1,6,0.55,0.3,0,1,0.25,Not too closely,GA
1,0.5,0.4,0.525,1,0,0,0,0,1,0,1,0,Sympathetic White,0.375,0.5,0.333333333,0,1,0,0,0,1,55,Midwest,1,0,0,0,1,0,1,0,0,0,0,0,4,0.6,0.4,0,1,0.5,Not too closely,MI
1,0.5,0.2,0.45,0,1,0,0,0,0,1,1,0,Sympathetic Black,0.375,0.25,0,0,1,0,0,0,1,85,West,0,1,0,0,1,1,0,0,0,0,0,0.166666667,4,0.5,0.25,0,1,0.75,Not too closely,OR
0,0.25,0.6,0.8,0,0,0,1,0,1,0,0,1,Unsympathetic White,1,0,0,1,0,0,1,0,0,72,West,0,1,0,0,1,1,0,0,0,0,0,0.666666667,6,0.45,0.3,0,1,0.5,Fairly closely,CO
1,0.75,0.4,0.825,1,0,0,0,0,1,0,1,0,Sympathetic White,0.25,0.25,0,0,0,1,0,0,1,47,South,0,0,1,0,0,0,0,0,0,0,1,0.333333333,3,0.65,0.15,1,1,0.75,Not too closely,FL
1,0.5,0,0.6,0,1,0,0,0,0,1,1,0,Sympathetic Black,0.625,0,0,1,0,0,1,0,0,60,West,1,0,0,0,1,0,0,0,1,0,0,0.666666667,6,0.33,0.33,0,1,0.5,Not too closely,CA
1,1,0.6,1,0,0,0,1,0,1,0,0,1,Unsympathetic White,1,0.5,0.166666667,1,0,0,1,0,0,76,Northeast,0,0,1,0,1,0,0,0,0,0,0,1,7,0.7,0.2,1,1,1,Fairly closely,NJ
0,0.25,0.2,0.075,0,0,1,0,0,0,0,0,0,No Story,1,0,0,1,0,0,1,0,0,59,South,0,0,1,0,1,0,0,0,1,0,0,0.833333333,6,0.7,0.15,1,1,NA,Fairly closely,TX
1,0.75,0.8,0.55,0,1,0,0,0,0,1,1,0,Sympathetic Black,0.5,0,0,0,0,1,0,1,0,30,South,1,0,0,0,1,0,0,0,0,0,0,0.5,2,0.33,0.33,0,1,0.75,Fairly closely,VA
0,0.5,0,0.05,0,0,0,1,0,1,0,0,1,Unsympathetic White,0.75,0.5,0,0,0,1,0,0,1,57,West,0,0,0,1,1,0,0,0,0,0,0,0,3,0.5,0.48,0,1,0,Not too closely,OR
0,0.5,0,0.625,0,0,0,0,1,0,1,0,1,Unsympathetic Black,0.375,0.25,0,NA,NA,NA,NA,NA,NA,29,South,0,1,0,0,0,0,0,1,0,0,0,NA,NA,0.4,0.4,0,1,0.25,Not closely at all,FL
0,0,0,0.475,0,0,1,0,0,0,0,0,0,No Story,0.875,0.5,0,1,0,0,1,0,0,40,Midwest,0,1,0,0,0,0,0,0,1,0,0,1,6,0.6,0.15,0,1,NA,Not too closely,IN
0,0.5,0.2,0.325,1,0,0,0,0,1,0,1,0,Sympathetic White,0.5,0.25,0,1,0,0,1,0,0,66,South,0,0,1,0,0,1,0,0,0,0,0,1,6,0.65,0.15,1,1,0.5,Not too closely,AL
1,1,0.2,0.875,0,0,0,0,1,0,1,0,1,Unsympathetic Black,0,0.25,0,0,0,1,0,0,1,71,Northeast,0,0,0,0,1,0,1,0,0,0,0,0.166666667,1,0.6,0.2,0,1,0.5,Not too closely,PA
0,0,0,0.5,0,1,0,0,0,0,1,1,0,Sympathetic Black,0.5,0,0,NA,NA,NA,1,0,0,68,West,0,1,0,0,0,0,0,0,0,0,0,1,NA,0.3,0.3,0,1,0.25,Not too closely,CO
1,0.75,0,0.8,0,0,0,0,1,0,1,0,1,Unsympathetic Black,0.5,0,0,1,0,0,0,1,0,44,West,0,1,0,0,0,0,1,0,0,0,0,0.5,5,0.65,0.2,1,1,0.5,Not too closely,AZ
0,0.25,0,0.25,0,1,0,0,0,0,1,1,0,Sympathetic Black,1,0.5,0.166666667,0,1,0,1,0,0,84,West,0,1,0,0,0,0,0,0,0,1,0,0.666666667,4,0.5,0.25,0,1,0,Not too closely,CA
1,1,0.4,0.275,0,0,0,0,1,0,1,0,1,Unsympathetic Black,0.5,0,0,1,0,0,0,1,0,33,Northeast,1,0,0,0,1,0,1,0,0,0,0,0.5,5,0.5,0.5,0,1,0.5,Very closely,NY
1,0.5,0.2,0.475,1,0,0,0,0,1,0,1,0,Sympathetic White,0.625,0.5,0,NA,NA,NA,0,0,1,62,Northeast,0,0,1,0,0,0,0,1,0,0,0,0.166666667,NA,0.7,0.25,1,1,0.5,Not too closely,NY
1,1,0.4,0.775,0,0,0,1,0,1,0,0,1,Unsympathetic White,0,0,0,0,0,1,0,0,1,41,South,1,0,0,0,0,0,0,0,0,1,0,0,1,0.9,0.09,1,0,1,Fairly closely,NC
0,0,0,0.8,0,1,0,0,0,0,1,1,0,Sympathetic Black,1,0,0,1,0,0,1,0,0,25,West,0,0,1,0,0,0,0,1,0,0,0,1,7,0.25,0.45,0,1,0.5,Not closely at all,OR
1,0.75,1,0.75,0,0,1,0,0,0,0,0,0,No Story,0.625,0.25,0,0,1,0,0,0,1,57,Midwest,1,0,0,0,0,0,0,0,1,0,0,0.333333333,4,0.5,0.35,0,1,NA,Very closely,MI
